tick,agent,r,bexp_A,beff_A,sigma,a,e,C
263,21,1,1.0,1.0,0.9244,0,3.611,1.0
263,22,1,1.0,1.0,0.9251,1,3.194,1.0
263,23,1,1.0,1.0,0.927,2,3.102,1.0
263,24,1,1.0,1.0,0.924,0,3.21,1.0
263,25,1,1.0,1.0,0.9284,6,3.503,1.0
263,26,1,1.0,1.0,0.9247,0,3.414,1.0
263,27,1,1.0,1.0,0.9244,0,3.238,1.0
263,28,1,1.0,1.0,0.9259,1,3.66,1.0
263,29,1,1.0,1.0,0.9247,1,3.658,1.0
263,30,1,1.0,1.0,0.9259,1,3.247,1.0
263,31,1,1.0,1.0,0.7381,8,3.238,1.0
263,32,1,1.0,1.0,0.9251,1,3.136,1.0
263,33,1,1.0,1.0,0.9251,1,3.534,1.0
263,34,1,1.0,1.0,0.9312,9,3.177,1.0
263,35,1,1.0,1.0,0.9288,1,3.413,1.0
263,36,1,1.0,1.0,0.731,5,3.37,1.0
263,37,1,1.0,1.0,0.7405,7,3.257,1.0
263,38,1,1.0,1.0,0.9236,0,3.075,1.0
263,39,1,1.0,1.0,0.7447,9,3.081,1.0
263,40,1,1.0,1.0,0.7442,8,3.62,1.0
263,41,1,1.0,1.0,0.7483,5,3.043,1.0
263,42,1,1.0,1.0,0.9262,3,3.319,1.0
263,43,1,1.0,1.0,0.924,0,3.141,1.0
263,44,1,1.0,1.0,0.7454,5,3.505,1.0
263,45,1,1.0,1.0,0.9255,0,3.505,1.0
263,46,1,1.0,1.0,0.9232,0,3.632,1.0
263,47,1,1.0,1.0,0.9213,0,3.046,1.0
263,48,1,1.0,1.0,0.9281,2,3.387,1.0
263,49,1,1.0,1.0,0.9228,0,3.03,1.0
263,50,1,1.0,1.0,0.9281,1,3.522,1.0
263,51,1,1.0,1.0,0.9247,0,3.051,1.0
263,52,1,1.0,1.0,0.9247,0,3.295,1.0
263,53,1,1.0,1.0,0.9266,1,3.6,1.0
263,54,1,1.0,1.0,0.7301,2,3.49,1.0
263,55,1,1.0,1.0,0.9232,0,3.245,1.0
263,56,1,1.0,1.0,0.9244,0,3.48,1.0
263,57,1,1.0,1.0,0.9319,5,3.63,1.0
263,58,1,1.0,1.0,0.9266,0,3.137,1.0
263,59,1,1.0,1.0,0.9228,0,3.063,1.0
263,60,1,1.0,1.0,0.9284,6,3.193,1.0
263,61,1,1.0,1.0,0.9288,5,3.661,1.0
263,62,1,1.0,1.0,0.9305,5,3.444,1.0
263,63,1,1.0,1.0,0.9251,0,3.677,1.0
263,64,1,1.0,1.0,0.9284,5,3.262,1.0
263,65,1,1.0,1.0,0.7341,3,3.216,1.0
263,66,1,1.0,1.0,0.924,0,3.137,1.0
263,67,1,1.0,1.0,0.712,2,3.521,1.0
263,68,1,1.0,1.0,0.9284,3,3.005,1.0
263,69,1,1.0,1.0,0.7237,2,3.182,1.0
263,70,1,1.0,1.0,0.9259,0,3.239,1.0
263,71,1,1.0,1.0,0.9244,2,3.185,1.0
263,72,1,1.0,1.0,0.9247,0,3.41,1.0
263,73,1,1.0,1.0,0.9309,6,3.346,1.0
263,74,1,1.0,1.0,0.9305,4,3.147,1.0
263,75,1,1.0,1.0,0.9266,2,3.517,1.0
263,76,1,1.0,1.0,0.7405,6,3.238,1.0
263,77,1,1.0,1.0,0.9151,0,3.128,1.0
263,78,1,1.0,1.0,0.9266,0,3.005,1.0
263,79,1,1.0,1.0,0.7317,7,3.113,1.0
263,80,1,1.0,1.0,0.7369,8,3.298,1.0
263,81,1,1.0,1.0,0.9251,0,3.241,1.0
263,82,1,1.0,1.0,0.9277,2,3.612,1.0
263,83,1,1.0,1.0,0.9251,0,3.065,1.0
263,84,1,1.0,1.0,0.9316,7,3.179,1.0
263,85,1,1.0,1.0,0.924,0,3.239,1.0
263,86,1,1.0,1.0,0.9232,0,3.135,1.0
263,87,1,1.0,1.0,0.9333,5,3.038,1.0
263,88,1,1.0,1.0,0.9247,0,3.238,1.0
263,89,1,1.0,1.0,0.927,0,3.343,1.0
263,90,1,1.0,1.0,0.9277,3,3.094,1.0
263,91,1,1.0,1.0,0.9236,0,3.234,1.0
263,92,1,1.0,1.0,0.9259,0,3.192,1.0
263,93,1,1.0,1.0,0.9326,9,3.13,1.0
263,94,1,1.0,1.0,0.7209,3,3.511,1.0
263,95,1,1.0,1.0,0.9181,0,3.319,1.0
263,96,1,1.0,1.0,0.9255,1,3.063,1.0
263,97,1,1.0,1.0,0.7371,6,3.031,1.0
263,98,1,1.0,1.0,0.9247,1,3.764,1.0
263,99,1,1.0,1.0,0.9259,1,3.338,1.0
263,100,1,1.0,1.0,0.9273,1,3.234,1.0
264,1,1,1.0,1.0,0.9339,6,3.335,1.0
264,2,1,1.0,1.0,0.924,0,3.051,1.0
264,3,1,1.0,1.0,0.9228,0,3.286,1.0
264,4,1,1.0,1.0,0.9251,0,3.527,1.0
264,5,1,1.0,1.0,0.9251,0,3.12,1.0
264,6,1,1.0,1.0,0.7395,9,3.645,1.0
264,7,1,1.0,1.0,0.9262,1,3.246,1.0
264,8,1,1.0,1.0,0.7356,9,3.64,1.0
264,9,1,1.0,1.0,0.9236,0,3.047,1.0
264,10,1,1.0,1.0,0.927,3,3.188,1.0
264,11,1,1.0,1.0,0.9247,0,3.53,1.0
264,12,1,1.0,1.0,0.9266,1,3.19,1.0
264,13,1,1.0,1.0,0.9259,0,3.182,1.0
264,14,1,1.0,1.0,0.9232,0,3.555,1.0
264,15,1,1.0,1.0,0.9262,0,3.322,1.0
264,16,1,1.0,1.0,0.7354,6,3.022,1.0
264,17,1,1.0,1.0,0.9224,0,3.067,1.0
264,18,1,1.0,1.0,0.9247,0,3.145,1.0
264,19,1,1.0,1.0,0.9259,3,3.082,1.0
264,20,1,1.0,1.0,0.731,2,3.616,1.0
264,21,1,1.0,1.0,0.9247,0,3.611,1.0
264,22,1,1.0,1.0,0.9255,1,3.194,1.0
264,23,1,1.0,1.0,0.9273,2,3.102,1.0
264,24,1,1.0,1.0,0.9244,0,3.21,1.0
264,25,1,1.0,1.0,0.9288,6,3.503,1.0
264,26,1,1.0,1.0,0.9251,0,3.414,1.0
264,27,1,1.0,1.0,0.9247,0,3.238,1.0
264,28,1,1.0,1.0,0.9262,1,3.66,1.0
264,29,1,1.0,1.0,0.9251,1,3.658,1.0
264,30,1,1.0,1.0,0.9262,1,3.247,1.0
264,31,1,1.0,1.0,0.7394,8,3.238,1.0
264,32,1,1.0,1.0,0.9255,1,3.136,1.0
264,33,1,1.0,1.0,0.9255,1,3.534,1.0
264,34,1,1.0,1.0,0.9316,9,3.177,1.0
264,35,1,1.0,1.0,0.9291,1,3.413,1.0
264,36,1,1.0,1.0,0.7324,5,3.37,1.0
264,37,1,1.0,1.0,0.7418,7,3.257,1.0
264,38,1,1.0,1.0,0.924,0,3.075,1.0
264,39,1,1.0,1.0,0.746,9,3.081,1.0
264,40,1,1.0,1.0,0.7455,8,3.62,1.0
264,41,1,1.0,1.0,0.7496,5,3.043,1.0
264,42,1,1.0,1.0,0.9266,3,3.319,1.0
264,43,1,1.0,1.0,0.9244,0,3.141,1.0
264,44,1,1.0,1.0,0.7466,5,3.505,1.0
264,45,1,1.0,1.0,0.9259,0,3.505,1.0
264,46,1,1.0,1.0,0.9236,0,3.632,1.0
264,47,1,1.0,1.0,0.9217,0,3.046,1.0
264,48,1,1.0,1.0,0.9284,2,3.387,1.0
264,49,1,1.0,1.0,0.9232,0,3.03,1.0
264,50,1,1.0,1.0,0.9284,1,3.522,1.0
264,51,1,1.0,1.0,0.9251,0,3.051,1.0
264,52,1,1.0,1.0,0.9251,0,3.295,1.0
264,53,1,1.0,1.0,0.927,1,3.6,1.0
264,54,1,1.0,1.0,0.7315,2,3.49,1.0
264,55,1,1.0,1.0,0.9236,0,3.245,1.0
264,56,1,1.0,1.0,0.9247,0,3.48,1.0
264,57,1,1.0,1.0,0.9323,5,3.63,1.0
264,58,1,1.0,1.0,0.927,0,3.137,1.0
264,59,1,1.0,1.0,0.9232,0,3.063,1.0
264,60,1,1.0,1.0,0.9288,6,3.193,1.0
264,61,1,1.0,1.0,0.9291,5,3.661,1.0
264,62,1,1.0,1.0,0.9309,5,3.444,1.0
264,63,1,1.0,1.0,0.9255,0,3.677,1.0
264,64,1,1.0,1.0,0.9288,5,3.262,1.0
264,65,1,1.0,1.0,0.7355,3,3.216,1.0
264,66,1,1.0,1.0,0.9244,0,3.137,1.0
264,67,1,1.0,1.0,0.7134,2,3.521,1.0
264,68,1,1.0,1.0,0.9288,3,3.005,1.0
264,69,1,1.0,1.0,0.7251,2,3.182,1.0
264,70,1,1.0,1.0,0.9262,0,3.239,1.0
264,71,1,1.0,1.0,0.9247,2,3.185,1.0
264,72,1,1.0,1.0,0.9251,0,3.41,1.0
264,73,1,1.0,1.0,0.9312,6,3.346,1.0
264,74,1,1.0,1.0,0.9309,4,3.147,1.0
264,75,1,1.0,1.0,0.927,2,3.517,1.0
264,76,1,1.0,1.0,0.7418,6,3.238,1.0
264,77,1,1.0,1.0,0.9155,0,3.128,1.0
264,78,1,1.0,1.0,0.927,0,3.005,1.0
264,79,1,1.0,1.0,0.733,7,3.113,1.0
264,80,1,1.0,1.0,0.7382,8,3.298,1.0
264,81,1,1.0,1.0,0.9255,0,3.241,1.0
264,82,1,1.0,1.0,0.9281,2,3.612,1.0
264,83,1,1.0,1.0,0.9255,0,3.065,1.0
264,84,1,1.0,1.0,0.9319,7,3.179,1.0
264,85,1,1.0,1.0,0.9244,0,3.239,1.0
264,86,1,1.0,1.0,0.9236,0,3.135,1.0
264,87,1,1.0,1.0,0.9336,5,3.038,1.0
264,88,1,1.0,1.0,0.9251,0,3.238,1.0
264,89,1,1.0,1.0,0.9273,0,3.343,1.0
264,90,1,1.0,1.0,0.9281,3,3.094,1.0
264,91,1,1.0,1.0,0.924,0,3.234,1.0
264,92,1,1.0,1.0,0.9262,0,3.192,1.0
264,93,1,1.0,1.0,0.9329,9,3.13,1.0
264,94,1,1.0,1.0,0.7223,3,3.511,1.0
264,95,1,1.0,1.0,0.9185,0,3.319,1.0
264,96,1,1.0,1.0,0.9259,1,3.063,1.0
264,97,1,1.0,1.0,0.7384,6,3.031,1.0
264,98,1,1.0,1.0,0.9251,1,3.764,1.0
264,99,1,1.0,1.0,0.9262,1,3.338,1.0
264,100,1,1.0,1.0,0.9277,1,3.234,1.0
265,1,1,1.0,1.0,0.9343,6,3.335,1.0
265,2,1,1.0,1.0,0.9244,0,3.051,1.0
265,3,1,1.0,1.0,0.9232,0,3.286,1.0
265,4,1,1.0,1.0,0.9255,0,3.527,1.0
265,5,1,1.0,1.0,0.9255,0,3.12,1.0
265,6,1,1.0,1.0,0.7408,9,3.645,1.0
265,7,1,1.0,1.0,0.9266,1,3.246,1.0
265,8,1,1.0,1.0,0.7369,9,3.64,1.0
265,9,1,1.0,1.0,0.924,0,3.047,1.0
265,10,1,1.0,1.0,0.9273,3,3.188,1.0
265,11,1,1.0,1.0,0.9251,0,3.53,1.0
265,12,1,1.0,1.0,0.927,1,3.19,1.0
265,13,1,1.0,1.0,0.9262,0,3.182,1.0
265,14,1,1.0,1.0,0.9236,0,3.555,1.0
265,15,1,1.0,1.0,0.9266,0,3.322,1.0
265,16,1,1.0,1.0,0.7367,6,3.022,1.0
265,17,1,1.0,1.0,0.9228,0,3.067,1.0
265,18,1,1.0,1.0,0.9251,0,3.145,1.0
265,19,1,1.0,1.0,0.9262,3,3.082,1.0
265,20,1,1.0,1.0,0.7324,2,3.616,1.0
265,21,1,1.0,1.0,0.9251,0,3.611,1.0
265,22,1,1.0,1.0,0.9259,1,3.194,1.0
265,23,1,1.0,1.0,0.9277,2,3.102,1.0
265,24,1,1.0,1.0,0.9247,0,3.21,1.0
265,25,1,1.0,1.0,0.9291,6,3.503,1.0
265,26,1,1.0,1.0,0.9255,0,3.414,1.0
265,27,1,1.0,1.0,0.9251,0,3.238,1.0
265,28,1,1.0,1.0,0.9266,1,3.66,1.0
265,29,1,1.0,1.0,0.9255,1,3.658,1.0
265,30,1,1.0,1.0,0.9266,1,3.247,1.0
265,31,1,1.0,1.0,0.7407,8,3.238,1.0
265,32,1,1.0,1.0,0.9259,1,3.136,1.0
265,33,1,1.0,1.0,0.9259,1,3.534,1.0
265,34,1,1.0,1.0,0.9319,9,3.177,1.0
265,35,1,1.0,1.0,0.9295,1,3.413,1.0
265,36,1,1.0,1.0,0.7337,5,3.37,1.0
265,37,1,1.0,1.0,0.7431,7,3.257,1.0
265,38,1,1.0,1.0,0.9244,0,3.075,1.0
265,39,1,1.0,1.0,0.7472,9,3.081,1.0
265,40,1,1.0,1.0,0.7467,8,3.62,1.0
265,41,1,1.0,1.0,0.7508,5,3.043,1.0
265,42,1,1.0,1.0,0.927,3,3.319,1.0
265,43,1,1.0,1.0,0.9247,0,3.141,1.0
265,44,1,1.0,1.0,0.7479,5,3.505,1.0
265,45,1,1.0,1.0,0.9262,0,3.505,1.0
265,46,1,1.0,1.0,0.924,0,3.632,1.0
265,47,1,1.0,1.0,0.9221,0,3.046,1.0
265,48,1,1.0,1.0,0.9288,2,3.387,1.0
265,49,1,1.0,1.0,0.9236,0,3.03,1.0
265,50,1,1.0,1.0,0.9288,1,3.522,1.0
265,51,1,1.0,1.0,0.9255,0,3.051,1.0
265,52,1,1.0,1.0,0.9255,0,3.295,1.0
265,53,1,1.0,1.0,0.9273,1,3.6,1.0
265,54,1,1.0,1.0,0.7328,2,3.49,1.0
265,55,1,1.0,1.0,0.924,0,3.245,1.0
265,56,1,1.0,1.0,0.9251,0,3.48,1.0
265,57,1,1.0,1.0,0.9326,5,3.63,1.0
265,58,1,1.0,1.0,0.9273,0,3.137,1.0
265,59,1,1.0,1.0,0.9236,0,3.063,1.0
265,60,1,1.0,1.0,0.9291,6,3.193,1.0
265,61,1,1.0,1.0,0.9295,5,3.661,1.0
265,62,1,1.0,1.0,0.9312,5,3.444,1.0
265,63,1,1.0,1.0,0.9259,0,3.677,1.0
265,64,1,1.0,1.0,0.9291,5,3.262,1.0
265,65,1,1.0,1.0,0.7368,3,3.216,1.0
265,66,1,1.0,1.0,0.9247,0,3.137,1.0
265,67,1,1.0,1.0,0.7149,2,3.521,1.0
265,68,1,1.0,1.0,0.9291,3,3.005,1.0
265,69,1,1.0,1.0,0.7264,2,3.182,1.0
265,70,1,1.0,1.0,0.9266,0,3.239,1.0
265,71,1,1.0,1.0,0.9251,2,3.185,1.0
265,72,1,1.0,1.0,0.9255,0,3.41,1.0
265,73,1,1.0,1.0,0.9316,6,3.346,1.0
265,74,1,1.0,1.0,0.9312,4,3.147,1.0
265,75,1,1.0,1.0,0.9273,2,3.517,1.0
265,76,1,1.0,1.0,0.7431,6,3.238,1.0
265,77,1,1.0,1.0,0.916,0,3.128,1.0
265,78,1,1.0,1.0,0.9273,0,3.005,1.0
265,79,1,1.0,1.0,0.7343,7,3.113,1.0
265,80,1,1.0,1.0,0.7395,8,3.298,1.0
265,81,1,1.0,1.0,0.9259,0,3.241,1.0
265,82,1,1.0,1.0,0.9284,2,3.612,1.0
265,83,1,1.0,1.0,0.9259,0,3.065,1.0
265,84,1,1.0,1.0,0.9323,7,3.179,1.0
265,85,1,1.0,1.0,0.9247,0,3.239,1.0
265,86,1,1.0,1.0,0.924,0,3.135,1.0
265,87,1,1.0,1.0,0.9339,5,3.038,1.0
265,88,1,1.0,1.0,0.9255,0,3.238,1.0
265,89,1,1.0,1.0,0.9277,0,3.343,1.0
265,90,1,1.0,1.0,0.9284,3,3.094,1.0
265,91,1,1.0,1.0,0.9244,0,3.234,1.0
265,92,1,1.0,1.0,0.9266,0,3.192,1.0
265,93,1,1.0,1.0,0.9333,9,3.13,1.0
265,94,1,1.0,1.0,0.7237,3,3.511,1.0
265,95,1,1.0,1.0,0.9189,0,3.319,1.0
265,96,1,1.0,1.0,0.9262,1,3.063,1.0
265,97,1,1.0,1.0,0.7397,6,3.031,1.0
265,98,1,1.0,1.0,0.9255,1,3.764,1.0
265,99,1,1.0,1.0,0.9266,1,3.338,1.0
265,100,1,1.0,1.0,0.9281,1,3.234,1.0
266,1,1,1.0,1.0,0.9346,6,3.335,1.0
266,2,1,1.0,1.0,0.9247,0,3.051,1.0
266,3,1,1.0,1.0,0.9236,0,3.286,1.0
266,4,1,1.0,1.0,0.9259,0,3.527,1.0
266,5,1,1.0,1.0,0.9259,0,3.12,1.0
266,6,1,1.0,1.0,0.7421,9,3.645,1.0
266,7,1,1.0,1.0,0.927,1,3.246,1.0
266,8,1,1.0,1.0,0.7382,9,3.64,1.0
266,9,1,1.0,1.0,0.9244,0,3.047,1.0
266,10,1,1.0,1.0,0.9277,3,3.188,1.0
266,11,1,1.0,1.0,0.9255,0,3.53,1.0
266,12,1,1.0,1.0,0.9273,1,3.19,1.0
266,13,1,1.0,1.0,0.9266,0,3.182,1.0
266,14,1,1.0,1.0,0.924,0,3.555,1.0
266,15,1,1.0,1.0,0.927,0,3.322,1.0
266,16,1,1.0,1.0,0.7381,6,3.022,1.0
266,17,1,1.0,1.0,0.9232,0,3.067,1.0
266,18,1,1.0,1.0,0.9255,0,3.145,1.0
266,19,1,1.0,1.0,0.9266,3,3.082,1.0
266,20,1,1.0,1.0,0.7337,2,3.616,1.0
266,21,1,1.0,1.0,0.9255,0,3.611,1.0
266,22,1,1.0,1.0,0.9262,1,3.194,1.0
266,23,1,1.0,1.0,0.9281,2,3.102,1.0
266,24,1,1.0,1.0,0.9251,0,3.21,1.0
266,25,1,1.0,1.0,0.9295,6,3.503,1.0
266,26,1,1.0,1.0,0.9259,0,3.414,1.0
266,27,1,1.0,1.0,0.9255,0,3.238,1.0
266,28,1,1.0,1.0,0.927,1,3.66,1.0
266,29,1,1.0,1.0,0.9259,1,3.658,1.0
266,30,1,1.0,1.0,0.927,1,3.247,1.0
266,31,1,1.0,1.0,0.742,8,3.238,1.0
266,32,1,1.0,1.0,0.9262,1,3.136,1.0
266,33,1,1.0,1.0,0.9262,1,3.534,1.0
266,34,1,1.0,1.0,0.9323,9,3.177,1.0
266,35,1,1.0,1.0,0.9298,1,3.413,1.0
266,36,1,1.0,1.0,0.735,5,3.37,1.0
266,37,1,1.0,1.0,0.7444,7,3.257,1.0
266,38,1,1.0,1.0,0.9247,0,3.075,1.0
266,39,1,1.0,1.0,0.7485,9,3.081,1.0
266,40,1,1.0,1.0,0.748,8,3.62,1.0
266,41,1,1.0,1.0,0.7521,5,3.043,1.0
266,42,1,1.0,1.0,0.9273,3,3.319,1.0
266,43,1,1.0,1.0,0.9251,0,3.141,1.0
266,44,1,1.0,1.0,0.7492,5,3.505,1.0
266,45,1,1.0,1.0,0.9266,0,3.505,1.0
266,46,1,1.0,1.0,0.9244,0,3.632,1.0
266,47,1,1.0,1.0,0.9224,0,3.046,1.0
266,48,1,1.0,1.0,0.9291,2,3.387,1.0
266,49,1,1.0,1.0,0.924,0,3.03,1.0
266,50,1,1.0,1.0,0.9291,1,3.522,1.0
266,51,1,1.0,1.0,0.9259,0,3.051,1.0
266,52,1,1.0,1.0,0.9259,0,3.295,1.0
266,53,1,1.0,1.0,0.9277,1,3.6,1.0
266,54,1,1.0,1.0,0.7341,2,3.49,1.0
266,55,1,1.0,1.0,0.9244,0,3.245,1.0
266,56,1,1.0,1.0,0.9255,0,3.48,1.0
266,57,1,1.0,1.0,0.9329,5,3.63,1.0
266,58,1,1.0,1.0,0.9277,0,3.137,1.0
266,59,1,1.0,1.0,0.924,0,3.063,1.0
266,60,1,1.0,1.0,0.9295,6,3.193,1.0
266,61,1,1.0,1.0,0.9298,5,3.661,1.0
266,62,1,1.0,1.0,0.9316,5,3.444,1.0
266,63,1,1.0,1.0,0.9262,0,3.677,1.0
266,64,1,1.0,1.0,0.9295,5,3.262,1.0
266,65,1,1.0,1.0,0.7381,3,3.216,1.0
266,66,1,1.0,1.0,0.9251,0,3.137,1.0
266,67,1,1.0,1.0,0.7163,2,3.521,1.0
266,68,1,1.0,1.0,0.9295,3,3.005,1.0
266,69,1,1.0,1.0,0.7278,2,3.182,1.0
266,70,1,1.0,1.0,0.927,0,3.239,1.0
266,71,1,1.0,1.0,0.9255,2,3.185,1.0
266,72,1,1.0,1.0,0.9259,0,3.41,1.0
266,73,1,1.0,1.0,0.9319,6,3.346,1.0
266,74,1,1.0,1.0,0.9316,4,3.147,1.0
266,75,1,1.0,1.0,0.9277,2,3.517,1.0
266,76,1,1.0,1.0,0.7444,6,3.238,1.0
266,77,1,1.0,1.0,0.9164,0,3.128,1.0
266,78,1,1.0,1.0,0.9277,0,3.005,1.0
266,79,1,1.0,1.0,0.7357,7,3.113,1.0
266,80,1,1.0,1.0,0.7408,8,3.298,1.0
266,81,1,1.0,1.0,0.9262,0,3.241,1.0
266,82,1,1.0,1.0,0.9288,2,3.612,1.0
266,83,1,1.0,1.0,0.9262,0,3.065,1.0
266,84,1,1.0,1.0,0.9326,7,3.179,1.0
266,85,1,1.0,1.0,0.9251,0,3.239,1.0
266,86,1,1.0,1.0,0.9244,0,3.135,1.0
266,87,1,1.0,1.0,0.9343,5,3.038,1.0
266,88,1,1.0,1.0,0.9259,0,3.238,1.0
266,89,1,1.0,1.0,0.9281,0,3.343,1.0
266,90,1,1.0,1.0,0.9288,3,3.094,1.0
266,91,1,1.0,1.0,0.9247,0,3.234,1.0
266,92,1,1.0,1.0,0.927,0,3.192,1.0
266,93,1,1.0,1.0,0.9336,9,3.13,1.0
266,94,1,1.0,1.0,0.7251,3,3.511,1.0
266,95,1,1.0,1.0,0.9193,0,3.319,1.0
266,96,1,1.0,1.0,0.9266,1,3.063,1.0
266,97,1,1.0,1.0,0.741,6,3.031,1.0
266,98,1,1.0,1.0,0.9259,1,3.764,1.0
266,99,1,1.0,1.0,0.927,1,3.338,1.0
266,100,1,1.0,1.0,0.9284,1,3.234,1.0
267,1,1,1.0,1.0,0.9349,6,3.335,1.0
267,2,1,1.0,1.0,0.9251,0,3.051,1.0
267,3,1,1.0,1.0,0.924,0,3.286,1.0
267,4,1,1.0,1.0,0.9262,0,3.527,1.0
267,5,1,1.0,1.0,0.9262,0,3.12,1.0
267,6,1,1.0,1.0,0.7434,9,3.645,1.0
267,7,1,1.0,1.0,0.9273,1,3.246,1.0
267,8,1,1.0,1.0,0.7395,9,3.64,1.0
267,9,1,1.0,1.0,0.9247,0,3.047,1.0
267,10,1,1.0,1.0,0.9281,3,3.188,1.0
267,11,1,1.0,1.0,0.9259,0,3.53,1.0
267,12,1,1.0,1.0,0.9277,1,3.19,1.0
267,13,1,1.0,1.0,0.927,0,3.182,1.0
267,14,1,1.0,1.0,0.9244,0,3.555,1.0
267,15,1,1.0,1.0,0.9273,0,3.322,1.0
267,16,1,1.0,1.0,0.7394,6,3.022,1.0
267,17,1,1.0,1.0,0.9236,0,3.067,1.0
267,18,1,1.0,1.0,0.9259,0,3.145,1.0
267,19,1,1.0,1.0,0.927,3,3.082,1.0
267,20,1,1.0,1.0,0.735,2,3.616,1.0
267,21,1,1.0,1.0,0.9259,0,3.611,1.0
267,22,1,1.0,1.0,0.9266,1,3.194,1.0
267,23,1,1.0,1.0,0.9284,2,3.102,1.0
267,24,1,1.0,1.0,0.9255,0,3.21,1.0
267,25,1,1.0,1.0,0.9298,6,3.503,1.0
267,26,1,1.0,1.0,0.9262,0,3.414,1.0
267,27,1,1.0,1.0,0.9259,0,3.238,1.0
267,28,1,1.0,1.0,0.9273,1,3.66,1.0
267,29,1,1.0,1.0,0.9262,1,3.658,1.0
267,30,1,1.0,1.0,0.9273,1,3.247,1.0
267,31,1,1.0,1.0,0.7433,8,3.238,1.0
267,32,1,1.0,1.0,0.9266,1,3.136,1.0
267,33,1,1.0,1.0,0.9266,1,3.534,1.0
267,34,1,1.0,1.0,0.9326,9,3.177,1.0
267,35,1,1.0,1.0,0.9302,1,3.413,1.0
267,36,1,1.0,1.0,0.7364,5,3.37,1.0
267,37,1,1.0,1.0,0.7457,7,3.257,1.0
267,38,1,1.0,1.0,0.9251,0,3.075,1.0
267,39,1,1.0,1.0,0.7498,9,3.081,1.0
267,40,1,1.0,1.0,0.7493,8,3.62,1.0
267,41,1,1.0,1.0,0.7533,5,3.043,1.0
267,42,1,1.0,1.0,0.9277,3,3.319,1.0
267,43,1,1.0,1.0,0.9255,0,3.141,1.0
267,44,1,1.0,1.0,0.7504,5,3.505,1.0
267,45,1,1.0,1.0,0.927,0,3.505,1.0
267,46,1,1.0,1.0,0.9247,0,3.632,1.0
267,47,1,1.0,1.0,0.9228,0,3.046,1.0
267,48,1,1.0,1.0,0.9295,2,3.387,1.0
267,49,1,1.0,1.0,0.9244,0,3.03,1.0
267,50,1,1.0,1.0,0.9295,1,3.522,1.0
267,51,1,1.0,1.0,0.9262,0,3.051,1.0
267,52,1,1.0,1.0,0.9262,0,3.295,1.0
267,53,1,1.0,1.0,0.9281,1,3.6,1.0
267,54,1,1.0,1.0,0.7355,2,3.49,1.0
267,55,1,1.0,1.0,0.9247,0,3.245,1.0
267,56,1,1.0,1.0,0.9259,0,3.48,1.0
267,57,1,1.0,1.0,0.9333,5,3.63,1.0
267,58,1,1.0,1.0,0.9281,0,3.137,1.0
267,59,1,1.0,1.0,0.9244,0,3.063,1.0
267,60,1,1.0,1.0,0.9298,6,3.193,1.0
267,61,1,1.0,1.0,0.9302,5,3.661,1.0
267,62,1,1.0,1.0,0.9319,5,3.444,1.0
267,63,1,1.0,1.0,0.9266,0,3.677,1.0
267,64,1,1.0,1.0,0.9298,5,3.262,1.0
267,65,1,1.0,1.0,0.7394,3,3.216,1.0
267,66,1,1.0,1.0,0.9255,0,3.137,1.0
267,67,1,1.0,1.0,0.7177,2,3.521,1.0
267,68,1,1.0,1.0,0.9298,3,3.005,1.0
267,69,1,1.0,1.0,0.7292,2,3.182,1.0
267,70,1,1.0,1.0,0.9273,0,3.239,1.0
267,71,1,1.0,1.0,0.9259,2,3.185,1.0
267,72,1,1.0,1.0,0.9262,0,3.41,1.0
267,73,1,1.0,1.0,0.9323,6,3.346,1.0
267,74,1,1.0,1.0,0.9319,4,3.147,1.0
267,75,1,1.0,1.0,0.9281,2,3.517,1.0
267,76,1,1.0,1.0,0.7456,6,3.238,1.0
267,77,1,1.0,1.0,0.9168,0,3.128,1.0
267,78,1,1.0,1.0,0.9281,0,3.005,1.0
267,79,1,1.0,1.0,0.737,7,3.113,1.0
267,80,1,1.0,1.0,0.7421,8,3.298,1.0
267,81,1,1.0,1.0,0.9266,0,3.241,1.0
267,82,1,1.0,1.0,0.9291,2,3.612,1.0
267,83,1,1.0,1.0,0.9266,0,3.065,1.0
267,84,1,1.0,1.0,0.9329,7,3.179,1.0
267,85,1,1.0,1.0,0.9255,0,3.239,1.0
267,86,1,1.0,1.0,0.9247,0,3.135,1.0
267,87,1,1.0,1.0,0.9346,5,3.038,1.0
267,88,1,1.0,1.0,0.9262,0,3.238,1.0
267,89,1,1.0,1.0,0.9284,0,3.343,1.0
267,90,1,1.0,1.0,0.9291,3,3.094,1.0
267,91,1,1.0,1.0,0.9251,0,3.234,1.0
267,92,1,1.0,1.0,0.9273,0,3.192,1.0
267,93,1,1.0,1.0,0.9339,9,3.13,1.0
267,94,1,1.0,1.0,0.7264,3,3.511,1.0
267,95,1,1.0,1.0,0.9197,0,3.319,1.0
267,96,1,1.0,1.0,0.927,1,3.063,1.0
267,97,1,1.0,1.0,0.7423,6,3.031,1.0
267,98,1,1.0,1.0,0.9262,1,3.764,1.0
267,99,1,1.0,1.0,0.9273,1,3.338,1.0
267,100,1,1.0,1.0,0.9288,1,3.234,1.0
268,1,1,1.0,1.0,0.9353,6,3.335,1.0
268,2,1,1.0,1.0,0.9255,0,3.051,1.0
268,3,1,1.0,1.0,0.9244,0,3.286,1.0
